MAG_id	domain	phylum	clade	order	family	genus	species	taxonomy_id
MAG0984	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp003491505	2293016
MAG1307	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp900539115	512314
MAG0919	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp000436755	1262785
MAG1299	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001414325	1703332
MAG1185	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003149875	1898204
MAG1429	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003529475	2293035
MAG1043	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003524945	2293138
MAG0869	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001916135	2293048
MAG1217	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	CAG-127 sp900319515	2293049
MAG1328	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	411474
MAG0751	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus eutactus_A	33043
MAG0842	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp900548215	458253
MAG0837	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp000154245	411489
MAG0118	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp900066115	2292995
MAG0686	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp000433075	2293093
MAG1549	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590	CAG-590 sp000431135	1262825
MAG1049	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590	CAG-590 sp900544905	59620
MAG0505	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-632	CAG-632 sp000431515	1262830
MAG0369	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus_A	649756
MAG0125	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp900066705	165185
MAG0583	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	649757
MAG0326	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	411490
MAG0803	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	411469
MAG0621	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	411469
MAG0999	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	411469
MAG0080	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	39488
MAG0415	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp002161065	1965542
MAG0133	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp900016875	1780380
MAG1396	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A catus	717962
MAG1089	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A sp900548825	458253
MAG0123	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris	1796636
MAG1667	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus sp900549105	172733
MAG0247	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7096	UBA7096 sp900557175	172733
MAG0401	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp001304995	1697787
MAG0618	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum lactatifermentans	1121323
MAG1252	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp000436415	2358141
MAG0977	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	UMGS1670	UMGS1670 sp900548595	172733
MAG1834	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	CAG-274 sp000432155	1262888
MAG0013	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	CAG-274 sp900545305	165185
MAG0370	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	UMGS1441	UMGS1441 sp900543365	165185
MAG0738	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	UMGS1441	UMGS1441 sp900551755	165185
MAG0670	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp000435715	1263005
MAG1571	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp002320005	1947939
MAG0451	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900540145	172733
MAG0267	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900545135	172733
MAG1402	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	CAG-238 sp000435615	1263011
MAG0674	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium sp002299625	1951596
MAG0050	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	Emergencia timonensis	1776384
MAG1422	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	S5-A14a	S5-A14a sp000758905	1230734
MAG0024	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	S5-A14a	S5-A14a sp900553025	172733
MAG0683	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900542385	165185
MAG1527	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900549125	165185
MAG1022	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	1776391
MAG1623	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter sp900557165	59620
MAG0238	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	445973
MAG1668	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter sp900540355	59620
MAG0337	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter sp900540355	59620
MAG0141	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium_U	Clostridium_U hiranonis	500633
MAG1682	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus stomatis	596315
MAG0027	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	1035196
MAG0883	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus obesiensis	1118056
MAG1496	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Levyella	Levyella massiliensis	938289
MAG1138	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	Finegoldia magna	1260
MAG0142	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Finegoldia	Finegoldia magna_H	334413
MAG1807	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	Parvimonas micra	33033
MAG1052	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	Parvimonas sp001553085	1588755
MAG0223	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A harei_A	908338
MAG0280	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A senegalensis	1033744
MAG0187	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A lacrimalis	1122949
MAG0805	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_B	Peptoniphilus_B duerdenii	862517
MAG1213	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Fenollaria	Fenollaria sp900539725	172733
MAG0201	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Fenollaria	Fenollaria massiliensis	938288
MAG0932	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Ezakiella	Ezakiella coagulans	46507
MAG0665	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Ezakiellaceae	Ezakiella	Ezakiella sp900540185	172733
MAG0423	Bacteria	Firmicutes_A	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	53442
MAG0313	Bacteria	Firmicutes_A	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium maltosivorans	2041044
MAG0208	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900539375	59620
MAG1461	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	29363
MAG1425	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cuniculi	2548455
MAG1012	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	1414720
MAG0709	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900540255	59620
MAG1814	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000435835	1262780
MAG0914	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp001916075	1896982
MAG0112	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	Clostridium_P perfringens	195103
MAG1760	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp900551145	172733
MAG1206	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp900548005	172733
MAG1406	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp900550915	172733
MAG0303	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp900547975	172733
MAG0943	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp000434435	1263026
MAG1650	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-475	CAG-475 sp900549225	172733
MAG0252	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	UMGS1688	UMGS1688 sp900544575	172733
MAG1877	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	UMGS1688	UMGS1688 sp900545885	172733
MAG1263	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-349	CAG-349 sp001940895	1930014
MAG1815	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515	1898207
MAG0306	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-1138	CAG-1138 sp000434675	1262896
MAG1069	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA7597	UBA7597 sp900542935	172733
MAG0007	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA7597	UBA7597 sp003448195	1898207
MAG1707	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	QALS01	QALS01 sp003150575	172733
MAG0898	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	QALS01	QALS01 sp900555925	59620
MAG0004	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp003343805	1879010
MAG0651	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp900548845	244328
MAG0996	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA11940	UBA11940 sp900549005	172733
MAG0016	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia ceftriaxoniphila	2508949
MAG0659	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UMGS621	UMGS621 sp900543915	172733
MAG1099	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	UBA10281 sp000437515	1262689
MAG0754	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	UBA10281 sp900556195	172733
MAG1738	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	UBA10281 sp900554485	172733
MAG1003	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA10281	UBA10281 sp900548285	172733
MAG1889	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UBA10677	UBA10677 sp900543755	172733
MAG1026	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UBA10677	UBA10677 sp900553005	172733
MAG0353	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UMGS1795	UMGS1795 sp900553555	244328
MAG0595	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	UMGS1795	UMGS1795 sp900555125	59620
MAG0862	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	CAG-552	CAG-552 sp000435495	1263029
MAG0795	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-1435	CAG-1435 sp003537755	1898207
MAG0148	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-314	CAG-314 sp000437915	1262970
MAG1088	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-314	CAG-314 sp900551395	512298
MAG1782	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	SFEB01	SFEB01 sp004558105	1898207
MAG0885	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	UMGS692	UMGS692 sp900544545	172733
MAG0113	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	UMGS929	UMGS929 sp900546875	172733
MAG0684	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS1470	UMGS1470 sp900552105	172733
MAG0365	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS687	UMGS687 sp900545735	344338
MAG1828	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS687	UMGS687 sp900544595	344338
MAG1910	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	UBA11517 sp900557645	172733
MAG0355	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	UBA11517 sp003522085	1898207
MAG1433	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11517	UBA11517 sp900551855	172733
MAG1142	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA11490	UBA11490 sp003524095	1898207
MAG0298	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UMGS1908	UMGS2070	UMGS2070 sp900557655	172733
MAG1176	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	QALW01	QALW01 sp003150515	2137878
MAG1318	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	QALW01	QALW01 sp900547955	172733
MAG1281	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	QALW01	QALW01 sp900552055	172733
MAG1495	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	UMGS1338	UMGS1338 sp900550805	172733
MAG0625	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QALW01	UMGS1322	UMGS1322 sp900550765	244328
MAG1639	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595	1262897
MAG1744	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UMGS1600	UMGS1600 sp900553295	172733
MAG0088	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11 sp900540045	172733
MAG1644	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11 sp900553905	172733
MAG1259	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11 sp004556545	1898207
MAG1233	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11 sp900548145	172733
MAG1373	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFMI01	SFMI01 sp004556155	1898207
MAG0854	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFFH01	SFFH01 sp900542395	172733
MAG1936	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFFH01	SFFH01 sp900542445	172733
MAG1672	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFFH01	SFFH01 sp900548125	172733
MAG1164	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFHK01	SFHK01 sp004556395	1898207
MAG0442	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UBA1685	UBA1685 sp002320595	1946247
MAG0453	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	Phil1	Phil1 sp001940855	1930012
MAG0042	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UBA5394	UBA5394 sp003150565	172733
MAG1361	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245	1898207
MAG1761	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	PeH17 sp900542285	59620
MAG0273	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	PeH17 sp000435055	1262775
MAG1100	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS946	UMGS946 sp900544965	172733
MAG1661	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825	1898207
MAG0307	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS1241	UMGS1241 sp900540495	172733
MAG1271	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS1241	UMGS1241 sp900550525	172733
MAG0241	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS1241	UMGS1241 sp900549955	172733
MAG1823	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015	1262770
MAG0598	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	RUG472	RUG472 sp900545265	172733
MAG0503	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	QAND01	UMGS1975	UMGS1975 sp900546685	172733
MAG1001	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	Christensenellaceae	UMGS743	UMGS743 sp900545085	172733
MAG1531	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella dispar_A	39778
MAG1172	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula_A	29466
MAG1025	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	1128111
MAG0103	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera massiliensis	1232428
MAG1685	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp001546855	1603888
MAG0035	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	1273103
MAG1635	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera elsdenii	1064535
MAG1190	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	Anaeroglobus massiliensis	1852379
MAG1851	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister succinatiphilus	742743
MAG0325	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp002320515	1946415
MAG1941	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900541605	278064
MAG1599	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp000434475	1262870
MAG1258	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900543165	278064
MAG0715	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900343095	2161821
MAG1648	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900343095	2161821
MAG1226	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900557365	278064
MAG0058	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	592028
MAG1580	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	UBA1822	UBA1822 sp002314995	1953089
MAG1537	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	UBA1822	UBA1822 sp900545365	278064
MAG0877	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900544885	512296
MAG1177	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens	626939
MAG0822	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens	626939
MAG0258	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens_A	1263101
MAG1280	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855	512296
MAG0304	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552005	512296
MAG1658	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	1122957
MAG1829	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp900545535	512296
MAG1826	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp000436095	1262915
MAG1169	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	Succiniclasticum sp900544275	1500547
MAG1702	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum	Succiniclasticum sp900314855	1387507
MAG1063	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans	591001
MAG1133	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans_A	905
MAG0032	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	1120921
MAG1601	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp900538365	352152
MAG1894	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	500635
MAG0376	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella jalaludinii	1410665
MAG1535	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio sp900548165	194923
