dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold1	0.6277322404371585	0.53125	0.6065573770491803	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold2	0.479947689625109	0.8387096774193549	0.16216216216216217	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold3	0.6786332860966776	0.6666666666666666	0.547945205479452	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold4	0.6783205619412516	0.6666666666666666	0.603448275862069	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat05	Fold5	0.57193515704154	0.7857142857142857	0.32978723404255317	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold1	0.6046296296296296	0.7666666666666667	0.3472222222222222	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold2	0.6703171668325985	0.8314606741573034	0.43037974683544306	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold3	0.5731911652703732	0.8118811881188119	0.26153846153846155	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold4	0.558993399339934	0.4158415841584158	0.6388888888888888	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold5	0.5909961685823755	0.8045977011494253	0.2638888888888889	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold1	0.5506098526849358	0.6542056074766355	0.4067796610169492	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold2	0.5913450011987533	0.6804123711340206	0.3372093023255814	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold3	0.6292717838611558	0.9506172839506173	0.18840579710144928	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold4	0.5888712241653419	0.6823529411764706	0.527027027027027	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold5	0.6743197278911565	0.8367346938775511	0.3333333333333333	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold1	0.5986090412319921	0.898989898989899	0.09836065573770492	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold2	0.5948948948948949	0.9333333333333333	0.12162162162162163	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold3	0.6207792207792208	0.7333333333333333	0.42857142857142855	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold4	0.5004285714285714	0.53	0.44285714285714284	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold5	0.6065975223278594	0.48314606741573035	0.717948717948718	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold1	0.5728687916975538	0.8105263157894737	0.2676056338028169	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold2	0.606105610561056	0.5247524752475248	0.6666666666666666	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold3	0.6106276371308017	0.9375	0.20253164556962025	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold4	0.5709783913565426	0.826530612244898	0.27941176470588236	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold5	0.5908380237648531	0.3974358974358974	0.6951219512195121	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold1	0.55770887166236	0.7790697674418605	0.35802469135802467	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold2	0.5835280373831776	0.6822429906542056	0.453125	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold3	0.6336917562724014	0.967741935483871	0.05	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold4	0.615417437064429	0.8089887640449438	0.31645569620253167	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold5	0.6014431239388794	0.44086021505376344	0.6710526315789473	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold1	0.6312186774232978	0.7722772277227723	0.41975308641975306	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold2	0.6018919352252685	0.797979797979798	0.23809523809523808	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold3	0.6268910157456005	0.6585365853658537	0.4936708860759494	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold4	0.5528873642081189	0.6886792452830188	0.3333333333333333	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold5	0.538556338028169	0.925	0.08450704225352113	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold1	0.6305529522024367	0.7835051546391752	0.3090909090909091	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold2	0.5945185185185186	0.8222222222222222	0.18666666666666668	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold3	0.5912544802867383	0.8924731182795699	0.2	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold4	0.5752188552188552	0.43434343434343436	0.72	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold5	0.5938202247191011	0.6292134831460674	0.5125	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold1	0.5910547785547785	0.5681818181818182	0.5641025641025641	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold2	0.6077425373134329	0.4791666666666667	0.746268656716418	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold3	0.6557949912638322	0.801980198019802	0.4264705882352941	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold4	0.6036931818181818	0.875	0.1875	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold5	0.550510604870385	0.5684210526315789	0.5223880597014925	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold1	0.5905647382920111	0.7727272727272727	0.3181818181818182	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold2	0.5976580796252927	0.8666666666666667	0.26229508196721313	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold3	0.6488732394366197	0.59	0.5915492957746479	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold4	0.5813525749858517	0.6129032258064516	0.5394736842105263	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold5	0.5402722631877481	0.6829268292682927	0.4069767441860465	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold1	0.520679012345679	0.85	0.13580246913580246	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold2	0.5926863572433193	0.4444444444444444	0.6582278481012658	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold3	0.6592365561437726	0.8247422680412371	0.28378378378378377	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold4	0.613705275924803	0.711340206185567	0.5	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold5	0.6036140583554377	0.5961538461538461	0.5344827586206896	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold1	0.6187639612807148	0.5189873417721519	0.5735294117647058	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold2	0.675321369479445	0.7628865979381443	0.4691358024691358	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold3	0.5873901284651791	0.8275862068965517	0.29411764705882354	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold4	0.5538567493112948	0.8454545454545455	0.24242424242424243	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold5	0.5859193438140806	0.7368421052631579	0.33766233766233766	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold1	0.5124729632299928	0.631578947368421	0.3835616438356164	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold2	0.6592592592592592	0.9382716049382716	0.21333333333333335	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold3	0.6320802005012531	0.7157894736842105	0.47619047619047616	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold4	0.5521193092621665	0.945054945054945	0.11428571428571428	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold5	0.5731945348080677	0.5566037735849056	0.5517241379310345	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold1	0.5877659574468085	0.5	0.6470588235294118	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold2	0.5942928039702233	0.8172043010752689	0.2692307692307692	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold3	0.5691389599317989	0.9176470588235294	0.14492753623188406	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold4	0.6305237315875614	0.5106382978723404	0.717948717948718	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold5	0.6129645888206029	0.8823529411764706	0.14925373134328357	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold1	0.5777126099706745	0.8387096774193549	0.19696969696969696	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold2	0.6987986270022883	0.8695652173913043	0.34210526315789475	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold3	0.534006734006734	0.8666666666666667	0.13636363636363635	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold4	0.5450557713999248	0.6831683168316832	0.3670886075949367	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold5	0.5687909469922573	0.358695652173913	0.6712328767123288	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold1	0.6273092369477912	0.6746987951807228	0.5333333333333333	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold2	0.5887323943661972	0.7058823529411765	0.352112676056338	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold3	0.5967377260981912	0.7209302325581395	0.4166666666666667	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold4	0.5923611111111111	0.7870370370370371	0.3375	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-high	mag-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold5	0.582318928788801	0.9528301886792453	0.12903225806451613	all	rf_mags-WCRF-high	log_reg_mags-WCRF-high_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.5106382978723404	0.8617021276595744	0.20833333333333334	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.6027756939234808	0.8709677419354839	0.27906976744186046	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.57288022655339	0.896551724137931	0.21739130434782608	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.6206509539842873	0.8484848484848485	0.2777777777777778	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.659016393442623	0.7684210526315789	0.5245901639344263	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.5737967914438502	0.8705882352941177	0.2878787878787879	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.719180225281602	0.8936170212765957	0.36764705882352944	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.4893041237113402	0.7010309278350515	0.25	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5212614155251142	0.875	0.1506849315068493	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.601027397260274	0.53125	0.6164383561643836	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.7026040012702445	0.8829787234042553	0.40298507462686567	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.5664811379097093	0.6547619047619048	0.4935064935064935	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.4822021116138763	0.9901960784313726	0.015384615384615385	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.6171511627906977	0.8837209302325582	0.2125	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.6056338028169014	0.6862745098039216	0.49295774647887325	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.6135582630427991	0.845360824742268	0.22727272727272727	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6702546998180715	0.8556701030927835	0.29411764705882354	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.5455917874396136	0.782608695652174	0.3472222222222222	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.4686594479182553	0.6835443037974683	0.3614457831325301	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.6027622042937235	0.912621359223301	0.08450704225352113	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.533704390847248	0.8469387755102041	0.12121212121212122	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.5713129350817548	0.8160919540229885	0.30985915492957744	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.5428321678321678	0.8863636363636364	0.20512820512820512	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.6596102150537635	0.6666666666666666	0.546875	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.649358508835633	0.5882352941176471	0.6172839506172839	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.5801203171998907	0.7924528301886793	0.2318840579710145	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.6247194163860831	0.7171717171717171	0.5416666666666666	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.6149538866930171	0.875	0.18840579710144928	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.539063801432617	0.7241379310344828	0.2898550724637681	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.6104096520763187	0.8068181818181818	0.32098765432098764	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5037878787878788	0.6590909090909091	0.4583333333333333	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.6326164874551972	0.8494623655913979	0.2727272727272727	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.6491421568627451	0.7941176470588235	0.4625	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
mags-WCRF-low	mag-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5469504830917874	0.8478260869565217	0.2222222222222222	all	rf_mags-WCRF-low	log_reg_mags-WCRF-low_fit
